Pathway,.id,Gene,Class,Description,释义,Number of founder sets,Number of genes
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,TLR1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,HLA-G,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,HLA-DMB,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IL7,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IL4,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,TNF,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CD247,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IL2,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,HLA-DMA,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,STAT1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IRF4,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,SRGN,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,INHBA,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,TLR3,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,ZAP70,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CD74,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CD40,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,TRAF2,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,B2M,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,BCL3,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,LTB,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IFNGR1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CCR5,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CD40LG,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,HLA-DOA,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,GLMN,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IL6,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,HLA-E,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CD2,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CCL5,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,FAS,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,FASLG,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,TLR6,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,PF4,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,TGFB2,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CD79A,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,INHBB,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,ELANE,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,SPI1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,MAP3K7,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IL15,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CTSS,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CD47,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,PRF1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IL12RB1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,LCP2,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,SOCS1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CDKN2A,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,STAT4,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CD7,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,HLA-DOB,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CD8A,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,ICAM1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CCL4,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,GZMB,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CSF1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IL11,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,STAB1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IL2RA,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,NLRP3,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CCND3,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,EIF3A,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,SIT1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IFNAR2,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,HDAC9,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CARTPT,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,TRAT1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CCL22,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,APBB1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,FYB1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IL1B,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,TIMP1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,RPS19,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,JAK2,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,KRT1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,WARS1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IFNGR2,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CCR2,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,EREG,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,MMP9,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,EGFR,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IL16,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CFP,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,WAS,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,ITGAL,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,KLRD1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,RARS1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,TLR2,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CCND2,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IL2RG,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,ETS1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,ITK,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,NCR1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,MAP4K1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CCL19,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,PSMB10,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,RPL39,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,EIF3J,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,ABCE1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CD8B,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,F2,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,ELF4,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,LY86,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,FCGR2B,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,GBP2,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,PRKCG,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,RPS9,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,MTIF2,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,GZMA,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,AARS1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CD96,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CSK,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,HIF1A,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CCL2,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,ICOSLG,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,NPM1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IL4R,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CCL11,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,NME1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,FLNA,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,GPR65,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,ACHE,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,EIF3D,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IGSF6,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,F2R,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IL13,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,TAP1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,DARS1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IRF7,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,ACVR2A,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CXCR3,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,PRKCB,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CXCL9,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,PTPN6,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,NCF4,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,UBE2D1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,LIF,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CCR1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,MBL2,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,DEGS1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,TPD52,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,AKT1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,RIPK2,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IKBKB,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,GCNT1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,SOCS5,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IRF8,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,TAP2,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,EIF4G3,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,ABI1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CCL7,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IL2RB,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,BRCA1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,FGR,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IL18RAP,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,MRPL3,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CXCL13,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CAPG,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,EIF5A,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,RPS3A,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,GALNT1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,ST8SIA4,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,CCL13,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,RPL3L,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,LY75,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,TAPBP,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,NOS2,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,RPL9,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,BCAT1,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IL9,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,IL27RA,immune,Allograft rejection,同种异体移植物排斥,190,200
ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,DYRK3,immune,Allograft rejection,同种异体移植物排斥,190,200
ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,KLK3,signaling,Androgen response,雄激素反应,8,117
ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,KLK2,signaling,Androgen response,雄激素反应,8,117
ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,ACSL3,signaling,Androgen response,雄激素反应,8,117
